timestamp,priority_tag_p1,policing_rate_kbps_p1,policing_burst_kbps_p1,rx_mbps_p1,tx_mbps_p1,rx_pps_p1,tx_pps_p1,avg_rx_pkt_bytes_p1,util_rx_pct_p1,drop_p1,delay_ms_p1,last_payload_bytes_p1,priority_tag_p2,policing_rate_kbps_p2,policing_burst_kbps_p2,rx_mbps_p2,tx_mbps_p2,rx_pps_p2,tx_pps_p2,avg_rx_pkt_bytes_p2,util_rx_pct_p2,drop_p2,delay_ms_p2,last_payload_bytes_p2,priority_tag_p4,policing_rate_kbps_p4,policing_burst_kbps_p4,rx_mbps_p4,tx_mbps_p4,rx_pps_p4,tx_pps_p4,avg_rx_pkt_bytes_p4,util_rx_pct_p4,drop_p4,delay_ms_p4,last_payload_bytes_p4
1708225122,3.9713976,9.302564,8194.963,16413.031,65.95079,0.43609563,0.46982148,9.49458,138.5927,0.44740278,1000000.5,100000.52,3.9501734,5.3242264,8431.418,10606.655,65.97634,0.39641595,0.45271432,576.1511,2429.3445,0.48451886,1000000.5,100000.49,4.794226,0.72372544,9536.234,1538.7871,65.256615,0.46429238,0.57851374,8.303765,131.92314,1.505527,1000000.5,100000.516
1708225123,3.9091568,9.577292,8679.589,17442.693,65.95575,0.43699735,0.52217215,9.573821,138.60072,0.53872687,1000000.5,100000.484,4.4364066,5.7621346,8873.47,10179.394,65.99627,0.3746068,0.4764749,560.28815,2339.3086,0.5350689,1000000.44,100000.42,4.585558,0.82820207,9701.453,1600.8147,65.443924,0.4956034,0.5111024,8.429027,131.91092,1.563245,1000000.56,100000.555
1708225124,3.520189,9.170977,7679.7954,17343.094,65.594055,0.47363275,0.5121108,9.647942,138.6912,0.47364423,1000000.56,100000.48,4.763893,5.1746364,7977.241,10216.276,65.95002,0.39151478,0.47432193,557.51953,2389.4666,0.5315847,1000000.5,100000.51,4.3618445,0.71323884,8710.97,1703.4304,65.52239,0.46045786,0.44330695,8.327117,132.1712,1.4478855,1000000.44,100000.52
1708225125,4.0453477,9.589068,7322.383,18344.182,65.90053,0.44255054,0.54253036,9.609428,138.80096,0.4932612,1000000.56,100000.44,4.1770115,5.4615717,8489.93,11745.79,66.103294,0.41045892,0.45098853,589.25134,2462.0706,0.52072203,1000000.5,100000.38,4.296883,0.6559284,8768.964,1503.3027,65.18117,0.453746,0.4939198,8.371661,132.08026,1.4582863,1000000.5,100000.516
1708225126,3.9425194,8.491902,8648.093,16991.568,66.05052,0.40541953,0.5387186,9.4114,138.65721,0.44950607,1000000.56,100000.4,4.2032905,5.623202,8517.048,10709.379,65.95233,0.41981947,0.38884166,603.3569,2377.8748,0.5619869,1000000.5,100000.56,3.8321688,0.7370023,10145.568,1461.5205,65.57398,0.4508199,0.45665714,8.219974,131.6221,1.4418571,1000000.5,100000.55
1708225127,3.6602132,8.817745,7041.158,16641.51,65.774704,0.49968314,0.50228596,9.51982,138.87355,0.45513588,1000000.56,100000.49,4.7811785,5.215512,9474.109,11541.136,66.05353,0.3572005,0.45365542,554.0336,2206.4102,0.5182854,1000000.44,100000.445,4.619169,0.7067828,8270.28,1724.2384,65.42919,0.4617133,0.5448372,8.576644,131.68504,1.5334439,1000000.44,100000.516
1708225128,4.2141266,9.288352,8683.553,18319.648,65.82369,0.45027032,0.49780864,9.127128,138.45526,0.4848928,1000000.5,100000.445,4.015077,5.275269,7708.1284,11387.613,65.93379,0.36340111,0.4404325,575.89703,2424.2393,0.5313324,1000000.5,100000.43,4.075686,0.743361,8329.045,1478.6003,65.40317,0.51191264,0.50680155,8.47829,131.65747,1.4618623,1000000.44,100000.51
1708225129,3.7406847,9.085965,8065.584,16049.79,65.69029,0.4239944,0.5160028,9.016668,138.6911,0.39643893,1000000.5,100000.49,4.244779,5.2243752,9069.346,11064.757,65.876854,0.45089436,0.49705958,616.18713,2389.5593,0.5454416,1000000.5,100000.46,3.3484786,0.68546706,8489.854,1721.0353,65.39885,0.43562844,0.5558334,8.252385,132.00435,1.5220623,1000000.5,100000.55
1708225130,3.4328418,8.491135,8868.367,17999.264,66.1321,0.5030916,0.5540184,9.241343,138.61487,0.42849386,1000000.5,100000.49,3.6872296,5.781787,8892.528,10325.193,65.665535,0.39953125,0.43695122,589.46606,2538.7483,0.5538746,1000000.5,100000.414,4.1767416,0.7140121,8061.229,1643.6786,65.48531,0.4470275,0.554053,8.202811,131.83453,1.4505514,1000000.5,100000.516
1708225131,3.8253396,7.4109135,8841.396,17179.033,66.00024,0.42509183,0.58426917,9.508636,138.60544,0.45449597,1000000.5,100000.47,4.3496184,5.249995,8946.379,10450.877,65.83577,0.36936048,0.47680983,513.4884,2235.3235,0.4679598,1000000.56,100000.52,4.0155883,0.783217,8744.611,1666.9053,65.50666,0.43494204,0.4986554,8.635191,132.04922,1.4922519,1000000.5,100000.51
1708225132,4.0442033,8.463742,7735.0986,18891.596,65.991745,0.4597015,0.59108406,9.191122,138.61273,0.45083198,1000000.5,100000.484,4.7382574,5.05257,9379.4375,9337.622,65.93601,0.37919587,0.43796325,522.0939,2335.2979,0.4453095,1000000.5,100000.5,4.4128456,0.72998524,7393.727,1616.1293,65.200134,0.4143752,0.55922526,8.490411,132.01564,1.4403387,1000000.44,100000.55
1708225133,3.826454,9.173321,7912.002,17024.162,65.82091,0.4785031,0.51250625,9.6119375,138.75165,0.44871908,1000000.5,100000.484,4.0017266,5.300962,8598.853,10356.609,66.0557,0.36805514,0.4030052,466.65295,2238.294,0.5252865,1000000.5,100000.47,4.868258,0.7499177,8078.509,1585.0544,65.352646,0.4441756,0.5008278,8.85484,132.03401,1.487132,1000000.44,100000.51
1708225134,3.9676836,8.764419,8308.77,17857.3,65.924126,0.4319038,0.5083799,9.229266,138.65839,0.49581832,1000000.5,100000.44,3.9609036,5.5837965,8593.689,12174.025,66.08205,0.38036913,0.4700144,583.30597,2412.008,0.4028228,1000000.44,100000.445,4.2594547,0.72461843,8620.014,1521.7261,65.269264,0.4520676,0.4450423,8.758027,132.18747,1.5421711,1000000.5,100000.516
1708225135,3.820226,8.04335,8694.69,17702.553,66.11246,0.44508165,0.63518274,9.316822,138.52051,0.4854023,1000000.44,100000.42,4.7545,5.332975,9930.139,9245.713,65.88745,0.41579765,0.4731791,510.5884,2344.1152,0.5211363,1000000.5,100000.52,4.1895914,0.68102217,8689.82,1701.223,65.30452,0.45675567,0.46403715,8.565742,131.61212,1.5321631,1000000.44,100000.516
1708225136,3.5034132,8.980266,8237.974,16950.67,65.97134,0.50167876,0.5420056,9.269021,138.49908,0.4693155,1000000.5,100000.47,3.985886,5.037199,8787.694,10681.614,65.9448,0.36857408,0.44164973,582.7781,2409.521,0.50416654,1000000.44,100000.55,4.089037,0.71309614,9029.787,1507.6996,65.28174,0.44727275,0.5534389,8.666753,132.03537,1.5436438,1000000.5,100000.516
1708225137,3.8731065,9.185389,8160.0176,17710.549,66.06602,0.463188,0.5435042,9.439346,138.75684,0.43895018,1000000.5,100000.48,4.671724,5.4179487,9391.968,11827.112,66.13749,0.39019927,0.42126697,511.04718,2327.3015,0.54498374,1000000.5,100000.45,4.1135387,0.7485688,8573.983,1583.3044,65.34302,0.44704348,0.52209413,8.400435,132.04239,1.5307118,1000000.5,100000.516
1708225138,3.8699644,8.282595,8793.623,18416.355,65.90653,0.44260296,0.5200253,9.3798685,138.61794,0.5266488,1000000.5,100000.414,4.400797,5.597528,8154.6895,11531.346,65.79224,0.39710385,0.43472144,472.1726,2147.2852,0.51372045,1000000.5,100000.445,4.0965185,0.7427678,8401.782,1749.3031,65.41219,0.38840392,0.4562244,8.490462,131.82135,1.4813259,1000000.5,100000.61
1708225139,4.4012556,8.979156,8597.537,17121.031,65.78409,0.432596,0.5119939,9.812834,138.85847,0.4663134,1000000.56,100000.45,4.635421,5.753908,8492.727,11586.183,65.89894,0.43754977,0.50271535,494.0308,2323.5308,0.53192824,1000000.56,100000.484,4.6402864,0.72035193,8424.017,1604.2596,65.398964,0.4845967,0.46540993,8.431625,132.09756,1.5472754,1000000.44,100000.45
1708225140,3.7348447,9.438656,8526.694,17261.014,65.71177,0.4650309,0.4682644,9.312638,138.9328,0.4500198,1000000.5,100000.42,4.021301,4.9983773,8000.691,11156.769,65.99907,0.34689975,0.5002608,478.34402,2389.8071,0.51364756,1000000.44,100000.46,4.2582874,0.7640646,9260.949,1473.2072,65.23632,0.46356013,0.546638,8.335007,131.9953,1.5881909,1000000.56,100000.5
1708225141,4.185731,8.816222,9008.923,17712.018,65.90667,0.4708179,0.5052214,9.321322,138.5508,0.4474513,1000000.5,100000.44,4.2653337,5.865251,7401.6343,12295.671,65.93993,0.42978072,0.48097885,601.22125,2382.995,0.52590007,1000000.5,100000.49,4.148137,0.68010503,9194.591,1569.7701,65.29445,0.46250108,0.496071,8.495889,131.8227,1.4921138,1000000.44,100000.484
1708225142,4.229577,9.344527,7703.797,17071.672,65.78727,0.49651846,0.536834,9.523653,138.89679,0.43861657,1000000.5,100000.44,4.2257586,5.5988,8988.385,10936.982,66.11978,0.40120944,0.4831673,577.8472,2265.946,0.5670489,1000000.5,100000.445,4.118903,0.7199438,8393.816,1532.0541,65.30458,0.4109265,0.534571,8.543429,131.85559,1.5642444,1000000.5,100000.54
1708225143,3.711722,8.750841,7521.2295,18615.287,65.998474,0.44521272,0.52547914,9.316833,138.65623,0.5083836,1000000.44,100000.46,4.493416,5.6753025,8187.326,9419.464,65.93182,0.35007697,0.40716964,552.986,2404.274,0.53366345,1000000.56,100000.48,4.6304917,0.7833763,9388.204,1620.8743,65.39743,0.3977406,0.4428286,8.168773,131.63678,1.5086522,1000000.44,100000.54
1708225144,4.163014,8.505506,8158.598,16062.977,65.97193,0.4358246,0.5351944,9.250158,138.54037,0.44236788,1000000.5,100000.47,4.1512384,5.3774996,8482.972,10475.661,65.88153,0.40036815,0.4598707,517.7642,2338.3848,0.60063,1000000.5,100000.51,4.2352095,0.6709301,8289.485,1666.9424,65.39699,0.39540195,0.46113557,8.681909,131.99536,1.4607906,1000000.5,100000.53
1708225145,3.5020928,9.429181,7921.2764,17658.293,65.889305,0.49116778,0.52892077,9.25526,138.7824,0.4878508,1000000.5,100000.46,4.4425883,5.280891,8210.605,10444.964,65.93922,0.37810043,0.43921018,494.54373,2312.1025,0.5442828,1000000.44,100000.46,4.3845525,0.7766745,8854.215,1711.64,65.32278,0.3609973,0.5467623,8.497905,132.28186,1.5536679,1000000.44,100000.51
1708225146,3.7000916,8.679482,7777.04,17770.975,65.78533,0.44338006,0.6072225,8.905162,138.66959,0.4567016,1000000.44,100000.42,4.4281373,5.0070443,8960.157,10681.712,65.80857,0.41413373,0.47917706,542.80536,2380.7427,0.49208668,1000000.5,100000.445,3.6968539,0.76357114,8911.242,1601.6952,65.365715,0.50834674,0.46850154,8.699737,131.66194,1.5553223,1000000.5,100000.44
1708225147,4.204791,9.682387,7737.6587,14468.583,65.70569,0.44931674,0.54168856,9.371036,138.58334,0.5165357,1000000.5,100000.45,4.043758,5.853067,8462.453,10668.663,65.96162,0.39649966,0.49540153,551.1534,2382.2761,0.47128695,1000000.44,100000.48,4.704928,0.7281519,9124.451,1583.2036,65.24028,0.4595043,0.45453116,8.715001,132.27444,1.5369036,1000000.44,100000.55
1708225148,4.297516,8.843695,8414.961,18513.703,65.85082,0.41210222,0.54570025,9.156312,138.48929,0.5103422,1000000.44,100000.49,4.0629835,5.028054,9015.874,11624.651,65.95946,0.41836005,0.43096426,566.0642,2401.9097,0.46157995,1000000.5,100000.47,4.642657,0.7412079,8517.672,1523.8958,65.3873,0.42660907,0.52274185,8.4335165,132.10637,1.4693772,1000000.5,100000.53
1708225149,4.3476377,8.570827,8828.927,18180.8,65.981964,0.51340497,0.61410886,9.268217,138.36787,0.43921873,1000000.5,100000.484,4.6709223,5.3417873,8689.598,12033.479,66.081314,0.3975769,0.50315857,592.31903,2237.983,0.51939195,1000000.5,100000.44,4.1905355,0.7787024,9061.172,1685.6864,65.29297,0.4829379,0.55279374,8.368661,132.1248,1.5739645,1000000.56,100000.55
1708225150,3.6245522,8.969017,8251.277,17093.39,65.82779,0.47341838,0.5563456,9.216178,138.60948,0.43270847,1000000.56,100000.43,4.1457496,5.6787577,9263.239,12684.084,65.9765,0.4086719,0.46341613,581.3362,2370.7324,0.5393094,1000000.5,100000.51,4.3554487,0.6774393,7975.9595,1625.43,65.62588,0.42626205,0.47053292,8.360504,131.58029,1.5725106,1000000.44,100000.49
1708225151,3.9671395,9.430385,7458.7373,18251.064,65.845024,0.43964225,0.5220997,9.792438,138.94334,0.3957491,1000000.5,100000.46,4.639981,4.917973,9244.317,11324.389,65.75263,0.38409832,0.47390142,522.7888,2211.5388,0.5433804,1000000.5,100000.51,3.938068,0.7709084,8395.771,1589.5364,65.29329,0.477878,0.46927935,8.556024,131.6138,1.5771259,1000000.44,100000.49
1708225152,3.6980324,8.605388,7862.4556,18504.684,65.87027,0.49661526,0.55849606,9.469151,138.56516,0.5244484,1000000.44,100000.42,4.3419933,5.1816797,8565.072,9961.492,66.09538,0.40044054,0.43748677,534.90063,2133.7412,0.47685096,1000000.5,100000.48,4.50003,0.80589896,8110.4297,1657.6171,65.364525,0.40067807,0.5110008,8.620792,131.75056,1.5074261,1000000.44,100000.47
1708225153,4.0558996,8.58417,9261.347,16357.033,65.87271,0.48839965,0.524295,8.98299,138.7645,0.39341328,1000000.5,100000.54,4.1282167,5.7679973,9826.318,11256.05,65.89025,0.40441966,0.46947515,593.1327,2320.3296,0.52403384,1000000.5,100000.48,4.1419573,0.6361722,8012.8936,1707.6584,65.31746,0.40197876,0.52070135,8.573452,131.86172,1.5214617,1000000.5,100000.555
1708225154,4.7543654,8.762924,7990.5703,17551.367,66.14006,0.49122515,0.5324659,9.288528,138.74985,0.43711913,1000000.56,100000.414,3.9612274,5.359003,8288.554,11565.696,66.04424,0.42993236,0.46872875,545.9144,2276.5435,0.5576681,1000000.5,100000.5,4.1232715,0.74727035,9406.092,1560.4105,65.267265,0.4131773,0.48745227,8.643632,132.20596,1.5230837,1000000.5,100000.48
1708225155,3.913132,9.272195,8772.013,18687.707,65.77387,0.4474544,0.51047856,9.07801,138.3883,0.4831346,1000000.5,100000.45,3.9274764,5.534568,7669.9634,10456.617,65.738625,0.36066887,0.46142685,552.3771,2462.8904,0.47851783,1000000.44,100000.47,4.090645,0.766054,8922.304,1612.377,65.42338,0.44723856,0.5336207,8.312845,132.28897,1.5121738,1000000.5,100000.51
1708225156,3.6368768,8.391598,7373.6343,19062.69,65.944984,0.42072532,0.49579367,9.326908,138.45317,0.46081352,1000000.56,100000.45,4.6100097,5.6494923,8124.003,10058.1045,65.910576,0.37072662,0.4234842,608.79663,2344.7825,0.49897796,1000000.56,100000.48,4.364856,0.68228936,8337.577,1731.4651,65.3419,0.48611864,0.5015416,8.535418,131.93295,1.4700582,1000000.5,100000.516
1708225157,3.9811528,8.839458,7704.777,17112.195,65.93216,0.42340344,0.5649339,9.2677145,138.67331,0.49097756,1000000.5,100000.42,4.247018,5.7313805,8338.577,10491.744,66.08245,0.4095913,0.5542548,512.3091,2392.0361,0.50611866,1000000.5,100000.5,4.101045,0.703559,8845.724,1536.5677,65.41607,0.36917678,0.5065171,8.564946,132.25851,1.5366671,1000000.44,100000.45
1708225158,3.8438509,8.996154,7890.6616,16727.951,65.9875,0.44756994,0.5151977,8.998116,138.73996,0.4591452,1000000.5,100000.44,4.2554693,4.9602885,9198.452,11042.596,66.024704,0.342561,0.44310492,532.79407,2278.8428,0.54288715,1000000.44,100000.46,4.4324417,0.7733384,7742.828,1509.9596,65.25451,0.39546123,0.5277864,8.493996,131.8145,1.5344598,1000000.44,100000.51
1708225159,3.8807847,7.670286,8200.255,16664.547,66.05088,0.5194758,0.5361594,9.417354,138.78864,0.45904276,1000000.5,100000.45,4.243359,5.552125,9006.675,10435.449,66.06919,0.3835082,0.41248858,498.0535,2243.155,0.53365815,1000000.5,100000.49,4.4184637,0.7835374,7508.35,1662.6832,65.33052,0.40453655,0.48752043,8.95585,131.66965,1.4636788,1000000.44,100000.43
1708225160,4.434785,9.551855,8795.009,17292.566,65.70701,0.45854992,0.4970204,9.177004,138.66054,0.44581088,1000000.56,100000.46,4.6504836,5.144035,8586.452,11460.796,65.93042,0.3721163,0.5123672,576.7131,2292.5293,0.5472046,1000000.5,100000.47,4.4978747,0.7353839,9119.408,1624.8904,65.39102,0.42497137,0.5159225,8.454075,131.95108,1.5806748,1000000.5,100000.46
1708225161,3.9923613,9.130082,8363.94,16811.59,65.81083,0.5054421,0.42945758,9.486884,138.63731,0.4593881,1000000.56,100000.49,3.7399247,5.093942,7947.609,11715.413,65.983025,0.4098028,0.47704545,683.814,2360.2444,0.47423232,1000000.44,100000.5,4.1217856,0.70476615,9077.11,1495.2091,65.225685,0.48454347,0.58796304,8.304595,132.125,1.4903488,1000000.5,100000.55
1708225162,4.2688184,9.82691,9311.995,16496.768,65.74843,0.4377226,0.53210115,9.312765,138.77678,0.48855376,1000000.56,100000.414,4.387754,5.2837105,7955.3867,11916.572,65.79908,0.378815,0.5477659,604.939,2205.7502,0.49460924,1000000.5,100000.51,4.85241,0.802868,8727.076,1611.4152,65.5188,0.48485553,0.4033833,8.485395,131.96567,1.5105612,1000000.5,100000.45
1708225163,3.7923234,8.5330715,8672.923,15668.146,65.93742,0.46869326,0.55155826,9.374749,138.59283,0.467466,1000000.44,100000.445,3.630972,5.1495833,9052.47,11035.423,65.84997,0.36925426,0.42323825,489.55258,2395.4382,0.5723447,1000000.5,100000.445,4.2606177,0.6729022,8118.0674,1413.3593,65.3924,0.4569196,0.5092497,8.554215,131.99332,1.5581316,1000000.5,100000.48
1708225164,3.9350526,8.707226,9004.303,16477.234,65.87538,0.4737294,0.52318347,9.604331,138.79305,0.4204269,1000000.56,100000.4,4.734582,5.4931717,8203.344,10812.045,65.97136,0.39443675,0.43661922,513.11255,2322.1562,0.5207557,1000000.56,100000.48,4.405276,0.7209578,9126.79,1549.492,65.287735,0.40242,0.5085053,8.438743,132.19518,1.5063293,1000000.5,100000.516
1708225165,3.9115303,9.105056,8046.813,17080.916,65.95933,0.45789644,0.57514983,9.436702,138.39998,0.53485173,1000000.5,100000.44,4.6254435,5.34118,8759.27,9989.799,65.99312,0.376586,0.49591962,527.2255,2402.038,0.52058285,1000000.5,100000.46,4.362641,0.71732277,9110.189,1632.6869,65.2556,0.43770057,0.48208603,8.5509,131.57599,1.5072559,1000000.44,100000.51
1708225166,4.1642094,9.412537,7343.1533,17796.729,65.80749,0.4568544,0.556721,9.269931,138.65576,0.47124925,1000000.5,100000.484,4.2407503,4.888869,8693.0205,10525.801,66.05485,0.38123056,0.44906908,560.6775,2381.522,0.47836447,1000000.5,100000.49,4.7696233,0.6967679,8294.004,1554.3121,65.27941,0.42002216,0.45094198,8.591107,131.87773,1.5441517,1000000.5,100000.51
1708225167,4.469022,9.523143,7889.2017,16655.428,65.77945,0.4183139,0.5391273,9.718086,138.70807,0.4622526,1000000.56,100000.46,4.5165668,5.294373,8626.767,11152.692,66.14673,0.41249633,0.5163772,498.28406,2333.659,0.5064044,1000000.5,100000.43,4.330394,0.71126103,8280.759,1628.3092,65.30896,0.47187772,0.44797269,8.395447,132.30032,1.5172966,1000000.5,100000.54
1708225168,3.9190855,8.932253,8873.588,16952.336,65.88539,0.43514422,0.53492737,9.142197,138.74529,0.46966118,1000000.56,100000.46,3.9977024,6.11265,8327.712,10802.188,65.92952,0.43914056,0.46674636,572.62115,2427.0764,0.4939582,1000000.5,100000.5,4.723018,0.75400156,8819.702,1690.5123,65.26302,0.40510964,0.5849389,8.632915,132.39685,1.4979498,1000000.5,100000.5
1708225169,4.1295433,8.207332,7346.181,17418.389,65.72623,0.41007182,0.48207515,9.314472,138.70503,0.4825547,1000000.5,100000.375,4.7297726,5.1128054,8495.503,11307.226,66.14753,0.35356557,0.502297,519.2433,2205.3462,0.5010714,1000000.5,100000.44,4.1415586,0.79005986,8831.3125,1633.7695,65.05631,0.3938798,0.4698636,8.650417,131.69019,1.5553291,1000000.44,100000.5
1708225170,4.1832356,9.383899,8288.932,16634.66,65.75463,0.4943753,0.53514856,8.984364,138.64606,0.47990674,1000000.56,100000.45,4.0320225,5.167847,9049.25,11226.711,65.72771,0.37108368,0.48200497,618.1453,2289.9065,0.52004665,1000000.44,100000.45,4.554843,0.74021727,8558.457,1683.7477,65.29403,0.39932328,0.54417694,8.643462,132.14957,1.5328192,1000000.44,100000.56
1708225171,3.9082248,9.064093,6904.1216,17818.822,65.9881,0.43483344,0.52825177,9.332906,138.68375,0.46717578,1000000.56,100000.4,3.8215466,5.245361,8958.198,11525.651,65.74799,0.393465,0.48513332,597.396,2356.9421,0.45057943,1000000.44,100000.45,4.401307,0.675154,8980.879,1522.0669,65.27266,0.4001832,0.5105747,8.131247,132.2207,1.46637,1000000.5,100000.48
1708225172,3.982231,8.763396,8103.4795,15546.218,65.74976,0.44305813,0.5808981,9.529358,138.77078,0.46612334,1000000.56,100000.46,4.1153316,5.577871,8419.515,8951.6455,66.04837,0.404266,0.4400797,490.01483,2395.7815,0.53968334,1000000.5,100000.484,4.2895994,0.709138,8765.574,1696.3978,65.44107,0.4598198,0.45617995,8.797752,131.82074,1.4947524,1000000.44,100000.42
1708225173,3.8513424,8.829565,7376.153,18704.31,66.103775,0.45178625,0.5596929,9.3649235,138.4976,0.42919937,1000000.56,100000.45,4.362072,5.3906903,8617.951,10687.895,65.91172,0.4250561,0.4966981,590.9984,2336.1296,0.5193661,1000000.44,100000.42,4.1737576,0.6963935,9960.102,1529.0067,65.52552,0.4250907,0.50362176,8.137809,132.16814,1.5110577,1000000.5,100000.52
1708225174,4.0726,9.178802,8818.557,17433.797,65.90025,0.4691764,0.5356534,9.334549,138.86282,0.4302582,1000000.5,100000.45,4.404438,5.199374,8188.343,11946.235,65.93996,0.4277748,0.46381482,539.3737,2295.589,0.4897483,1000000.5,100000.484,4.646527,0.6609342,8652.221,1558.929,65.308876,0.5019822,0.5010931,8.45461,132.01176,1.4422907,1000000.44,100000.5
1708225175,3.8664088,8.593299,8477.83,18145.326,65.79616,0.41073024,0.54476416,9.307997,138.4447,0.4606891,1000000.5,100000.414,4.5885305,5.522393,8974.437,11795.458,65.93813,0.40106618,0.51960295,567.636,2305.3035,0.50798035,1000000.5,100000.45,4.235103,0.71625024,9794.578,1435.8776,65.412674,0.46263412,0.5462847,8.20621,132.15984,1.5108582,1000000.5,100000.53
1708225176,3.8136656,8.839336,8494.191,17567.723,65.93052,0.49765027,0.57966906,9.007256,138.58478,0.43458,1000000.5,100000.484,4.1683545,4.907992,8617.151,10831.236,66.05959,0.3731772,0.42799896,611.57074,2363.0354,0.50080466,1000000.5,100000.48,3.9345877,0.7957201,8707.806,1636.9918,65.32629,0.44640267,0.5166076,8.397976,131.7,1.5473683,1000000.56,100000.53
1708225177,4.2826934,9.522578,7551.188,17618.713,65.81251,0.45826373,0.58206654,9.369381,138.83575,0.454951,1000000.5,100000.46,4.417904,5.1509466,8810.475,10950.892,66.09699,0.40422326,0.53054357,546.8757,2386.837,0.4928731,1000000.5,100000.47,4.760057,0.689103,9177.359,1705.1981,65.2802,0.4351307,0.4528225,8.354251,132.45853,1.4761243,1000000.5,100000.49
1708225178,3.7236657,9.055732,8130.502,16009.024,65.97098,0.45991144,0.4886482,9.304329,138.55118,0.49895027,1000000.5,100000.44,4.580865,5.537599,8303.104,10611.082,65.90667,0.4317611,0.4576536,535.739,2434.3225,0.56140494,1000000.5,100000.46,4.1623874,0.71268713,7990.4316,1914.7809,65.398895,0.45030028,0.4664986,8.468679,132.40388,1.4735684,1000000.44,100000.484
1708225179,4.1544085,9.168911,8112.743,16915.719,65.70119,0.4439959,0.49498448,9.370862,138.62527,0.5288954,1000000.44,100000.49,4.5974402,4.494445,8541.545,11912.23,65.82969,0.41829452,0.5073501,544.50287,2340.415,0.51833,1000000.5,100000.56,4.3270707,0.7357893,8967.392,1374.244,65.52315,0.49954873,0.40331185,8.38605,131.8804,1.5235953,1000000.44,100000.54
1708225180,4.18697,9.594613,8586.626,18237.291,65.93351,0.4439807,0.4752246,9.373418,138.72101,0.47086087,1000000.44,100000.46,4.5708256,5.173644,8815.954,10709.199,66.1515,0.38599175,0.53518987,509.11243,2273.9832,0.48398528,1000000.56,100000.49,4.2655654,0.78796035,7327.695,1604.0665,65.48091,0.5018085,0.46521068,8.334102,132.12093,1.5667992,1000000.5,100000.484
1708225181,4.281461,8.615242,8860.307,16857.1,65.91585,0.41276267,0.5668829,9.187059,138.46469,0.50419843,1000000.5,100000.46,3.807193,5.48949,9603.288,12570.967,65.85476,0.38920918,0.41237855,544.0623,2462.5918,0.5190558,1000000.5,100000.44,4.390735,0.8142369,7690.432,1649.5513,65.526184,0.46839705,0.47222015,8.674694,131.701,1.5887865,1000000.5,100000.54
1708225182,4.2849593,8.211676,8169.4805,17895.92,65.94439,0.4590976,0.56845915,9.490368,138.60805,0.5162468,1000000.5,100000.445,4.6526213,5.48195,10262.745,10942.561,66.069145,0.3843475,0.5031284,532.9806,2223.2502,0.45883906,1000000.44,100000.44,4.4586515,0.7459299,8533.098,1560.4412,65.270195,0.43335456,0.5305213,8.511317,132.07011,1.4926138,1000000.44,100000.54
1708225183,4.036873,8.341783,8129.084,18406.078,65.83049,0.49065444,0.5699511,9.663759,138.45055,0.4721888,1000000.5,100000.45,4.5581803,5.1184464,8520.211,11213.422,66.15199,0.40724403,0.40668952,576.7883,2300.986,0.513193,1000000.5,100000.47,4.482182,0.69656545,8716.885,1541.1259,65.307915,0.44271693,0.5132023,8.663701,132.05057,1.5388108,1000000.56,100000.49
1708225184,3.5720448,8.432318,7997.5254,18356.55,65.71649,0.46671274,0.46821502,9.559873,138.75793,0.48560634,1000000.56,100000.47,4.828161,5.678944,8602.273,12169.804,65.98295,0.40473145,0.51451755,562.49036,2302.3967,0.49180028,1000000.4,100000.44,4.484306,0.7106028,8568.627,1599.495,65.596596,0.45468897,0.48299283,8.463752,132.22548,1.4643344,1000000.44,100000.59
1708225185,3.7750847,7.600234,8495.65,17472.324,65.90107,0.43625683,0.51064533,9.54393,138.75464,0.46174765,1000000.5,100000.45,4.35671,5.200825,8933.736,12036.925,66.115456,0.3901113,0.3922925,565.55994,2283.3032,0.53141236,1000000.56,100000.52,4.2232833,0.7409569,9079.156,1598.4957,65.41578,0.42014745,0.49332038,8.638675,132.05502,1.479399,1000000.44,100000.445
1708225186,3.8055713,9.956607,8571.604,19042.81,65.83061,0.49314928,0.46909195,9.344699,138.6403,0.35586345,1000000.5,100000.42,4.160318,5.1079183,9318.344,9406.579,66.070015,0.38616523,0.4104514,609.95245,2407.5623,0.60276,1000000.5,100000.43,3.4968834,0.62134427,8263.76,1732.4067,65.31302,0.40893883,0.4698544,8.198319,131.73111,1.4885101,1000000.44,100000.516
1708225187,3.37234,9.344505,8993.688,17685.654,66.03595,0.46921724,0.51000965,9.579808,138.72925,0.4349617,1000000.5,100000.48,5.142794,5.2035894,8964.788,9959.115,66.20104,0.37622645,0.4444692,550.44666,2324.6367,0.5557888,1000000.44,100000.51,4.157806,0.7183778,9935.295,1593.6935,65.42372,0.40967068,0.53677607,8.157249,131.63107,1.5807128,1000000.44,100000.54
1708225188,3.513328,8.439352,8554.177,17174.084,65.85394,0.45967233,0.4637899,9.60349,138.76566,0.39619532,1000000.5,100000.45,4.620827,5.63732,8297.292,11505.74,66.20955,0.32739168,0.45800945,537.70135,2329.7285,0.50572765,1000000.5,100000.48,4.464938,0.7918836,8850.392,1567.8562,65.5774,0.45023438,0.5269635,8.668901,131.98712,1.5598669,1000000.4,100000.47
