state,action_continuous,action_discrete,reward,next_state
"[-0.10363987537408709, 1.9404915759729437, -1.6583630584282933, 0.7543063223627046, -0.12233174488099838, 0.42280286879762485, 0.4855852497470897, -0.005253657277134666, 0.8770490604926255, -0.10158396653108244]",0.6880548324754708,1,0.0947713062879078,"[-0.8426677875451052, 0.5278137094227809, -1.6046873148728193, -0.016311914398601145, -0.38591211752988036, 0.31117815617392447, 0.1340950497174904, -0.5748760419020427, -0.9750374594884468, 1.3825900119960346]"
"[-0.8426677875451052, 0.5278137094227809, -1.6046873148728193, -0.016311914398601145, -0.38591211752988036, 0.31117815617392447, 0.1340950497174904, -0.5748760419020427, -0.9750374594884468, 1.3825900119960346]",0.034016741646675376,0,0.06432281220440617,"[1.742056517047601, -0.19407509118568633, 1.7311515561992339, 1.9891504965835913, 1.9071718370414152, -0.9515841771584346, 1.8028183838753884, -0.13878012061308473, -0.28764447466728543, 1.5064528494835585]"
"[1.742056517047601, -0.19407509118568633, 1.7311515561992339, 1.9891504965835913, 1.9071718370414152, -0.9515841771584346, 1.8028183838753884, -0.13878012061308473, -0.28764447466728543, 1.5064528494835585]",-0.763276944993436,2,-0.15432939128021203,"[-0.2712908949972298, -0.6745575953029282, 1.3925794813551224, -1.4669522929006158, -0.9634245028724193, 0.2870644924592335, 1.7908159791823262, 3.1383740909582873, 2.337341039914926, -1.3673569948750612]"
"[-0.2712908949972298, -0.6745575953029282, 1.3925794813551224, -1.4669522929006158, -0.9634245028724193, 0.2870644924592335, 1.7908159791823262, 3.1383740909582873, 2.337341039914926, -1.3673569948750612]",3.2547129436497904,1,0.09119970257787507,"[-1.521058267786456, -0.8690702392694832, -0.7846816179195486, -0.08791593427367907, -0.1606922561132345, -0.3565092009091877, -1.3853435830557108, -1.0097763262757897, -1.0713503472157446, 1.5335187818994873]"
"[-1.521058267786456, -0.8690702392694832, -0.7846816179195486, -0.08791593427367907, -0.1606922561132345, -0.3565092009091877, -1.3853435830557108, -1.0097763262757897, -1.0713503472157446, 1.5335187818994873]",0.024319326828893355,0,0.04091333188088922,"[0.0341748893412419, 1.070963758302743, -1.356639062379668, -0.5049000203819884, 0.852612000714168, -1.543426157232085, 0.029059158201964856, -0.639248566501439, 0.6938486872025477, 1.6257415713778718]"
"[0.0341748893412419, 1.070963758302743, -1.356639062379668, -0.5049000203819884, 0.852612000714168, -1.543426157232085, 0.029059158201964856, -0.639248566501439, 0.6938486872025477, 1.6257415713778718]",-0.7983958581572157,2,0.06964664828860428,"[-0.23324902313102075, -0.5227634275901846, 0.5493051974168988, -0.1440889645267297, -0.4701585893293269, 0.43891651883425936, -0.05466633579713968, 1.311019146901216, -1.1056937017003592, -1.4755339220373433]"
"[-0.23324902313102075, -0.5227634275901846, 0.5493051974168988, -0.1440889645267297, -0.4701585893293269, 0.43891651883425936, -0.05466633579713968, 1.311019146901216, -1.1056937017003592, -1.4755339220373433]",-0.3185206811497429,2,-0.04213532457861123,"[-1.5909816737667524, -0.83454213845181, -1.1954946692169393, -1.5824055159974786, -0.9373816854693185, -0.6229418421507159, -0.16353472376306794, 2.2561294403008305, -1.4424554526330986, -1.7249699361314763]"
"[-1.5909816737667524, -0.83454213845181, -1.1954946692169393, -1.5824055159974786, -0.9373816854693185, -0.6229418421507159, -0.16353472376306794, 2.2561294403008305, -1.4424554526330986, -1.7249699361314763]",4.415632554340601,1,0.14595021576998013,"[0.8600894528510556, -0.1891078336256607, 0.7488051544221318, 0.9757520171049695, 0.34795960474319915, -0.27389867414714997, -0.9158592505256447, -0.7961819456344458, -0.7118152683242858, 0.6315283563521705]"
"[0.8600894528510556, -0.1891078336256607, 0.7488051544221318, 0.9757520171049695, 0.34795960474319915, -0.27389867414714997, -0.9158592505256447, -0.7961819456344458, -0.7118152683242858, 0.6315283563521705]",-0.3360916956550248,2,0.020957124595294266,"[0.19498408330863495, -0.009312204047971, -0.34135911782604905, -1.4448758554114456, -0.7623527327663672, -1.0092235580764686, -0.08641781556584058, -0.16819641411427608, -1.3332684786313063, -0.33983378937938447]"
"[0.19498408330863495, -0.009312204047971, -0.34135911782604905, -1.4448758554114456, -0.7623527327663672, -1.0092235580764686, -0.08641781556584058, -0.16819641411427608, -1.3332684786313063, -0.33983378937938447]",-0.11983416459613866,2,0.01941029968942738,"[0.25626100793715434, 0.0631249679525445, -0.4047659719620899, -1.4175531753694994, -0.9961349434503733, 1.214177749590179, 0.23093538221095802, 0.15980859727754465, 0.15592070400720867, -0.5697725290748044]"
"[0.25626100793715434, 0.0631249679525445, -0.4047659719620899, -1.4175531753694994, -0.9961349434503733, 1.214177749590179, 0.23093538221095802, 0.15980859727754465, 0.15592070400720867, -0.5697725290748044]",0.1384848190952544,1,0.022401200615302888,"[0.7444815900194468, 1.2285943462487863, -1.107310904267346, -0.38120922810724717, 0.20680948381054579, -1.101740578285557, 0.47704030010879805, 0.13083050444935665, 1.2221917645077187, -0.3358897912706503]"
"[0.7444815900194468, 1.2285943462487863, -1.107310904267346, -0.38120922810724717, 0.20680948381054579, -1.101740578285557, 0.47704030010879805, 0.13083050444935665, 1.2221917645077187, -0.3358897912706503]",0.22545390025578974,1,0.12191190711143418,"[-1.3273943500180752, -0.9849298285382709, 1.702750895053247, 4.585492310640856, 3.110719962141082, -0.6954177798988933, 4.511351682658681, 1.6524434243760318, 2.3452905320825015, 0.09760211957887538]"
"[-1.3273943500180752, -0.9849298285382709, 1.702750895053247, 4.585492310640856, 3.110719962141082, -0.6954177798988933, 4.511351682658681, 1.6524434243760318, 2.3452905320825015, 0.09760211957887538]",-0.2622304473662486,2,0.02201581485407402,"[0.27299082396234275, -0.42219612976070475, 0.8848186707232713, -1.2082431096291275, -0.8598345926704222, 0.29320028208256216, -0.012841254942072946, -0.021821626130052403, 2.0929766605656566, -0.5202767441244868]"
"[0.27299082396234275, -0.42219612976070475, 0.8848186707232713, -1.2082431096291275, -0.8598345926704222, 0.29320028208256216, -0.012841254942072946, -0.021821626130052403, 2.0929766605656566, -0.5202767441244868]",0.2636881405392749,1,0.02981567199793113,"[0.025967959156891568, 1.6233591389745317, -1.5407321153811113, -0.1445346499185406, -0.6395785769662314, 1.3523638214810727, -0.9678173049805563, -0.7058132812901097, -0.2630421929004596, -0.061890528579871006]"
"[0.025967959156891568, 1.6233591389745317, -1.5407321153811113, -0.1445346499185406, -0.6395785769662314, 1.3523638214810727, -0.9678173049805563, -0.7058132812901097, -0.2630421929004596, -0.061890528579871006]",-0.08684444568023957,2,0.09644112444127252,"[-0.7379333762691744, 0.9745706747982246, -1.6924349933518026, 0.22045234488731202, 0.06624070390727363, -0.45279078615578167, -1.6047135373871841, -0.9888513810186726, -0.29841664887513764, -0.2526661639718987]"
"[-0.7379333762691744, 0.9745706747982246, -1.6924349933518026, 0.22045234488731202, 0.06624070390727363, -0.45279078615578167, -1.6047135373871841, -0.9888513810186726, -0.29841664887513764, -0.2526661639718987]",0.742715063537231,1,0.016168656700393268,"[-0.05232091046570758, -0.4908753138468542, 0.6997407825807455, -1.4981097378846235, -1.0314280694768398, 1.5782066022836385, -0.15240201549573132, -0.6347587421489038, -0.22382329670991383, 1.2372020633059655]"
"[-0.05232091046570758, -0.4908753138468542, 0.6997407825807455, -1.4981097378846235, -1.0314280694768398, 1.5782066022836385, -0.15240201549573132, -0.6347587421489038, -0.22382329670991383, 1.2372020633059655]",-0.8239122344820805,2,-0.02740428900936323,"[-0.07860509388624462, -0.5937690565129851, 1.2135589654755623, 1.5400826290432854, 2.0103659876856206, -1.1414300044738828, 1.3900838429365128, 4.394534236104606, 0.4218334360498128, -1.6430663604701943]"
"[-0.07860509388624462, -0.5937690565129851, 1.2135589654755623, 1.5400826290432854, 2.0103659876856206, -1.1414300044738828, 1.3900838429365128, 4.394534236104606, 0.4218334360498128, -1.6430663604701943]",1.6099894320323398,1,0.09829521730260515,"[0.17330861363234878, 0.5207036419940982, -0.9695368236219694, 0.08730275552960423, -0.19941347319168218, -0.08631028656296157, 0.2877343136588091, 0.2636440103197378, -0.05697672695594524, -0.651996613466403]"
"[0.17330861363234878, 0.5207036419940982, -0.9695368236219694, 0.08730275552960423, -0.19941347319168218, -0.08631028656296157, 0.2877343136588091, 0.2636440103197378, -0.05697672695594524, -0.651996613466403]",0.38570053570747936,1,0.03413941698904517,"[-0.003992290066335022, 0.0321611833051782, -0.585340382353523, 0.18564846266770393, 1.8585085059395277, -1.549371837231588, -1.2291643644325425, -0.8324389044975137, -0.18104192818670517, -0.032312753501586064]"
"[-0.003992290066335022, 0.0321611833051782, -0.585340382353523, 0.18564846266770393, 1.8585085059395277, -1.549371837231588, -1.2291643644325425, -0.8324389044975137, -0.18104192818670517, -0.032312753501586064]",0.3597032399617682,1,-0.006595749291711098,"[0.005361388818100408, 2.18204844962131, -1.6683557213352707, 0.21320272697633022, 1.1819208146041695, -1.3278280329651018, -0.26206260753278027, -0.5907364845794848, 0.6340681590649803, 0.7685049718862532]"
"[0.005361388818100408, 2.18204844962131, -1.6683557213352707, 0.21320272697633022, 1.1819208146041695, -1.3278280329651018, -0.26206260753278027, -0.5907364845794848, 0.6340681590649803, 0.7685049718862532]",-0.723616486491857,2,0.05290329710136076,"[-0.6316112442549102, -0.7818591790720365, 1.4519718284463585, -0.8087592367482235, -0.4584201225095312, -0.610166698439147, -1.4025402772115183, -0.5021690341052796, -0.6280884925718259, -1.421988247027241]"
"[-0.6316112442549102, -0.7818591790720365, 1.4519718284463585, -0.8087592367482235, -0.4584201225095312, -0.610166698439147, -1.4025402772115183, -0.5021690341052796, -0.6280884925718259, -1.421988247027241]",-0.2473071055377346,2,0.06900537698352291,"[-0.05112414145098513, 0.06380276682912303, -0.6701161062145592, 0.1416897911893448, 0.07627087631195079, -0.5343700791023936, -0.3083575392042621, 1.4988019433825368, 1.769314236524171, -1.628898584021566]"
"[-0.05112414145098513, 0.06380276682912303, -0.6701161062145592, 0.1416897911893448, 0.07627087631195079, -0.5343700791023936, -0.3083575392042621, 1.4988019433825368, 1.769314236524171, -1.628898584021566]",2.878047353849004,1,0.24060065278749473,"[-0.2625746073057936, -0.5753787788931277, 0.7599320864919484, 2.823524184669803, 0.22313575877297867, 1.3032875041677365, 3.1863998239969407, 0.9961413500630949, -0.00809584253082886, 0.18353184540672451]"
"[-0.2625746073057936, -0.5753787788931277, 0.7599320864919484, 2.823524184669803, 0.22313575877297867, 1.3032875041677365, 3.1863998239969407, 0.9961413500630949, -0.00809584253082886, 0.18353184540672451]",-0.772244357179441,2,-0.11770459304098514,"[1.3955052213926482, -0.22838772498468887, 1.4882732709168554, -1.5712558576792308, -0.847957006796655, -1.0855504007202061, 0.7354629922822052, 3.7781324042546784, -0.7885215443196334, -1.7024228730573838]"
"[1.3955052213926482, -0.22838772498468887, 1.4882732709168554, -1.5712558576792308, -0.847957006796655, -1.0855504007202061, 0.7354629922822052, 3.7781324042546784, -0.7885215443196334, -1.7024228730573838]",3.7708853327223864,1,-0.018635159984249174,"[0.10737330534488605, 1.845790981884394, -1.5663079514112972, -0.821815700048177, -0.7860611386855196, 0.8817255363034082, 0.22341160360094744, -0.3227452277834168, -0.12432533981670231, 0.3950144395822264]"
"[0.10737330534488605, 1.845790981884394, -1.5663079514112972, -0.821815700048177, -0.7860611386855196, 0.8817255363034082, 0.22341160360094744, -0.3227452277834168, -0.12432533981670231, 0.3950144395822264]",-0.12005481361065273,2,0.09789597637957619,"[0.07903651416754497, -0.41852184816136295, 0.5894454729966602, 0.12499615169806323, -0.10940088871043951, -0.23903342697194385, -0.3057989414612709, -0.4414223238172457, 0.7389001474529115, 0.0764302496582475]"
"[0.07903651416754497, -0.41852184816136295, 0.5894454729966602, 0.12499615169806323, -0.10940088871043951, -0.23903342697194385, -0.3057989414612709, -0.4414223238172457, 0.7389001474529115, 0.0764302496582475]",-0.742966002282468,2,0.06338244637261464,"[-0.319386437884552, -0.6637329369569592, 1.2031141716875187, 0.1378838456068029, -0.522856368772105, 1.1392673347192281, -0.22375897367687955, 1.7744858759703022, -0.3505670259862248, -1.6584488013969927]"
"[-0.319386437884552, -0.6637329369569592, 1.2031141716875187, 0.1378838456068029, -0.522856368772105, 1.1392673347192281, -0.22375897367687955, 1.7744858759703022, -0.3505670259862248, -1.6584488013969927]",2.3479841162037536,1,-0.039671175440037634,"[0.3252482581874344, 1.7322804085522714, -1.4605460505429484, -1.2059739997763421, -0.9531447184350094, 1.5768034198070968, 0.4533940616178502, 0.06308027844829293, -0.5011979397823667, -0.24920547336537002]"
"[0.3252482581874344, 1.7322804085522714, -1.4605460505429484, -1.2059739997763421, -0.9531447184350094, 1.5768034198070968, 0.4533940616178502, 0.06308027844829293, -0.5011979397823667, -0.24920547336537002]",0.10137333995913599,1,0.10833704155071913,"[-0.21738147646351164, -0.6247465267886079, 1.1442215623632435, 0.32763710414260716, -0.3273834538703817, 0.5609200196192563, -0.2394415901931764, -0.37105964256631946, 0.7691257697733161, -0.04550221442330661]"
"[-0.21738147646351164, -0.6247465267886079, 1.1442215623632435, 0.32763710414260716, -0.3273834538703817, 0.5609200196192563, -0.2394415901931764, -0.37105964256631946, 0.7691257697733161, -0.04550221442330661]",0.0394202855699912,0,0.035585622339777884,"[0.25795857986221643, -0.38899385478125514, 0.7238415558567983, -1.1050262020766426, -0.44729463753474225, -1.076452928994878, 0.019964201851719734, -0.28510987934013554, 0.18968343823527786, 0.04174037502067894]"
"[0.25795857986221643, -0.38899385478125514, 0.7238415558567983, -1.1050262020766426, -0.44729463753474225, -1.076452928994878, 0.019964201851719734, -0.28510987934013554, 0.18968343823527786, 0.04174037502067894]",0.1388186461574937,1,0.11310014142232151,"[0.06340402629176764, -0.5593420040149041, 1.2599384721862967, 0.40646683595579897, 0.6693906829554391, -0.9517298562309179, -0.6238627683014144, -0.6441707438596405, 0.5759494061444114, 0.36107629650386475]"
"[0.06340402629176764, -0.5593420040149041, 1.2599384721862967, 0.40646683595579897, 0.6693906829554391, -0.9517298562309179, -0.6238627683014144, -0.6441707438596405, 0.5759494061444114, 0.36107629650386475]",0.4710909845809363,1,0.11643457512416469,"[-1.1116537545118734, -0.8431258285706592, 0.533865931275053, 0.4077295402379658, -0.38656572577577697, 0.8921017791130748, 0.08996315376984816, -0.618890705267173, -0.7397527796681942, 1.5952018138508877]"
"[-1.1116537545118734, -0.8431258285706592, 0.533865931275053, 0.4077295402379658, -0.38656572577577697, 0.8921017791130748, 0.08996315376984816, -0.618890705267173, -0.7397527796681942, 1.5952018138508877]",-0.5524568757432124,2,0.05786696032582482,"[0.02786705887278357, -0.6089605715582924, 1.52299359914408, -0.6785927686680525, -0.6245229623004371, 0.18233484428777155, -0.05242175759563159, -0.036424622163343814, 0.15895494538234065, -0.533880518227273]"
"[0.02786705887278357, -0.6089605715582924, 1.52299359914408, -0.6785927686680525, -0.6245229623004371, 0.18233484428777155, -0.05242175759563159, -0.036424622163343814, 0.15895494538234065, -0.533880518227273]",0.16249414325057696,1,0.022697521243709592,"[0.17221512397230992, -0.004892736359411783, -0.36963966139909765, -1.273543053996225, -0.9417676583571861, 1.008438303835593, 0.1800523361296217, -0.0742857273153061, 1.3366153325818682, -0.25361693215025594]"
"[0.17221512397230992, -0.004892736359411783, -0.36963966139909765, -1.273543053996225, -0.9417676583571861, 1.008438303835593, 0.1800523361296217, -0.0742857273153061, 1.3366153325818682, -0.25361693215025594]",0.7788799091870897,1,0.12750442363532172,"[-1.1717741333190523, -0.7524378373114773, -0.29283666529880037, 3.179450939013526, 1.531463978599536, -0.3078756912849157, 3.5024347067167363, 0.40754694301183614, 0.8477143899451894, 1.308056555538862]"
"[-1.1717741333190523, -0.7524378373114773, -0.29283666529880037, 3.179450939013526, 1.531463978599536, -0.3078756912849157, 3.5024347067167363, 0.40754694301183614, 0.8477143899451894, 1.308056555538862]",-0.5215818797723658,2,0.02429458183433313,"[-0.10256631173189604, 0.5056853957582101, -1.1309886404865392, -1.3478208525260562, -0.9688452291630487, 1.0794164824125356, 0.16086409404321225, 0.1040884622686065, -0.35944083890703143, -0.5522686108275309]"
"[-0.10256631173189604, 0.5056853957582101, -1.1309886404865392, -1.3478208525260562, -0.9688452291630487, 1.0794164824125356, 0.16086409404321225, 0.1040884622686065, -0.35944083890703143, -0.5522686108275309]",0.6066072317800301,1,0.0651282340378142,"[-0.02088475712035045, 0.11624481283167908, -0.7119121875622705, -0.19543429237627197, -0.06989760543678063, -0.6218832574368202, -0.4220884618084625, -0.5914419964566864, 3.266446904913815, 0.48282962850357125]"
"[-0.02088475712035045, 0.11624481283167908, -0.7119121875622705, -0.19543429237627197, -0.06989760543678063, -0.6218832574368202, -0.4220884618084625, -0.5914419964566864, 3.266446904913815, 0.48282962850357125]",-0.3110543039257361,2,0.0937233046638076,"[0.2863274153820929, -0.3829260542620142, 0.738632544170815, -0.03247557963177435, -0.6548148260817035, 1.7030631970968693, 0.14130885890908004, -0.02853975356609888, -0.8531719414364896, -0.36991681876552823]"
"[0.2863274153820929, -0.3829260542620142, 0.738632544170815, -0.03247557963177435, -0.6548148260817035, 1.7030631970968693, 0.14130885890908004, -0.02853975356609888, -0.8531719414364896, -0.36991681876552823]",1.0558463594781862,1,-0.008000029131135164,"[0.21727323147337643, 2.7472873037458116, -1.6983263126367707, 0.03641936393389517, -0.38476971016573464, 0.3790740565198674, -1.4737958489180285, -1.0366777091235895, -0.8955358640166332, 1.6242864421163414]"
"[0.21727323147337643, 2.7472873037458116, -1.6983263126367707, 0.03641936393389517, -0.38476971016573464, 0.3790740565198674, -1.4737958489180285, -1.0366777091235895, -0.8955358640166332, 1.6242864421163414]",-0.6252985163982157,2,0.09428491566672524,"[0.2229942599777527, -0.4185784335053771, 0.7969301589724, -0.053588654205129836, 0.7903641886271964, -1.2794548713903018, 0.0673158106303354, 0.2563906338508561, -2.093349780534593, -0.8037027472403115]"
"[0.2229942599777527, -0.4185784335053771, 0.7969301589724, -0.053588654205129836, 0.7903641886271964, -1.2794548713903018, 0.0673158106303354, 0.2563906338508561, -2.093349780534593, -0.8037027472403115]",0.40459411982887844,1,0.014946077513453088,"[2.4442241808222342, 4.249112325292079, -1.4290707828175377, 2.329599901747682, 0.10065816966450189, 1.2459338801379949, 2.5311131331110777, 1.0871380176364693, -0.030142727789265286, -0.2150430133661243]"
"[2.4442241808222342, 4.249112325292079, -1.4290707828175377, 2.329599901747682, 0.10065816966450189, 1.2459338801379949, 2.5311131331110777, 1.0871380176364693, -0.030142727789265286, -0.2150430133661243]",-0.46040194175045446,2,0.049624882965554326,"[-0.02040830958530804, 0.31134350416419543, -0.920592980295678, -0.8502852463457631, -0.7921421185194536, 0.8526047107975578, 0.12187636845286463, 0.7594505449707908, -0.1115940727777282, -1.1559198041945025]"
"[-0.02040830958530804, 0.31134350416419543, -0.920592980295678, -0.8502852463457631, -0.7921421185194536, 0.8526047107975578, 0.12187636845286463, 0.7594505449707908, -0.1115940727777282, -1.1559198041945025]",-0.2585604857175734,2,-0.0027059374238743855,"[0.2837328364717549, 0.9498792167513183, -1.1808014231846358, -1.06854946788297, 0.288819530173371, -1.6636172946867804, 0.02318850482216431, 1.304619528502684, 1.702781495230792, -1.4410401060774984]"
"[0.2837328364717549, 0.9498792167513183, -1.1808014231846358, -1.06854946788297, 0.288819530173371, -1.6636172946867804, 0.02318850482216431, 1.304619528502684, 1.702781495230792, -1.4410401060774984]",0.7493850419560023,1,0.097526109060005,"[-1.4989935967115045, -1.0172258404025667, 1.284938633435838, 0.051492300859876716, -0.5780776079582917, 1.3154314329130128, 0.060217024933734355, 0.27568166055857785, -0.5486339473621817, -0.8283417219133273]"
"[-1.4989935967115045, -1.0172258404025667, 1.284938633435838, 0.051492300859876716, -0.5780776079582917, 1.3154314329130128, 0.060217024933734355, 0.27568166055857785, -0.5486339473621817, -0.8283417219133273]",-0.19338037622575752,2,0.11003775259192138,"[-0.10008396314328781, 0.45208044362568467, -1.091208311817966, 0.29831520040938053, -0.4393938020436618, 0.9694412572964164, 0.24654361236029682, 0.7856604657201415, -0.3860098883704371, -1.1049336644753576]"
"[-0.10008396314328781, 0.45208044362568467, -1.091208311817966, 0.29831520040938053, -0.4393938020436618, 0.9694412572964164, 0.24654361236029682, 0.7856604657201415, -0.3860098883704371, -1.1049336644753576]",0.6184312115195841,1,0.09722265978660792,"[0.007385472245425547, -0.5018775918766996, 0.8485646382841204, 0.09119896407060245, -0.28841883669351914, 0.14612224097130114, 0.3637051664208024, 0.10686267265699284, 0.40696555320472544, -0.39144462332676483]"
"[0.007385472245425547, -0.5018775918766996, 0.8485646382841204, 0.09119896407060245, -0.28841883669351914, 0.14612224097130114, 0.3637051664208024, 0.10686267265699284, 0.40696555320472544, -0.39144462332676483]",0.9304807674596859,1,0.029299813954146978,"[0.058696718840154254, 1.6600362498949661, -1.5381140266137545, -0.07112266075236733, -0.31380190747712516, 0.018152129445804042, -0.38927042940933065, -0.7180974922955964, 0.3438347794489545, 1.3459463199955362]"
"[0.058696718840154254, 1.6600362498949661, -1.5381140266137545, -0.07112266075236733, -0.31380190747712516, 0.018152129445804042, -0.38927042940933065, -0.7180974922955964, 0.3438347794489545, 1.3459463199955362]",0.09363303467156456,1,0.11264197794346537,"[0.3758728949956273, -0.4833566601211341, 1.3434007752393273, 0.48988837515763267, -0.015300726514661028, -0.07486831635891214, 0.2538909034693199, -0.5882714808691799, 1.7096918773530425, 1.6834548324744947]"
"[0.3758728949956273, -0.4833566601211341, 1.3434007752393273, 0.48988837515763267, -0.015300726514661028, -0.07486831635891214, 0.2538909034693199, -0.5882714808691799, 1.7096918773530425, 1.6834548324744947]",-0.633169196301718,2,0.0604370705120032,"[0.6178690180619838, -0.4612768926897466, 1.5956219478560436, -0.6455527431740122, -0.3772499604132505, -0.5663222052714704, -0.5804120455323388, -0.1951040414685337, -0.17673132331659117, -0.8125592433302289]"
"[0.6178690180619838, -0.4612768926897466, 1.5956219478560436, -0.6455527431740122, -0.3772499604132505, -0.5663222052714704, -0.5804120455323388, -0.1951040414685337, -0.17673132331659117, -0.8125592433302289]",-0.21750609299551835,2,0.0972279484028504,"[-0.1994153260362846, -0.2741846623564637, -0.22257584659125412, 0.05787738553649399, -0.561722222266948, 1.2256285643605362, 0.0416631411739831, 0.6377361485801835, -0.25262806785080716, -1.127090982650548]"
"[-0.1994153260362846, -0.2741846623564637, -0.22257584659125412, 0.05787738553649399, -0.561722222266948, 1.2256285643605362, 0.0416631411739831, 0.6377361485801835, -0.25262806785080716, -1.127090982650548]",1.214516960066062,1,0.10572016941000903,"[0.35630619541845077, -0.2270824117450511, 0.3026918602526561, 0.1970868192759801, 0.543641684396192, -0.9814570173677424, 0.031493822179229164, -0.35207089053759744, -0.8806132560439185, 0.24719652135797843]"
"[0.35630619541845077, -0.2270824117450511, 0.3026918602526561, 0.1970868192759801, 0.543641684396192, -0.9814570173677424, 0.031493822179229164, -0.35207089053759744, -0.8806132560439185, 0.24719652135797843]",0.45516639925427843,1,0.07340941200146431,"[0.15583101189624698, 0.8749643520829663, -1.2061127078935927, -0.29363196827167903, -0.5704993155741437, 0.6450417463082214, -0.08241453892628135, -0.6367059667790919, -1.1669274489282897, 1.3877698691746243]"
"[0.15583101189624698, 0.8749643520829663, -1.2061127078935927, -0.29363196827167903, -0.5704993155741437, 0.6450417463082214, -0.08241453892628135, -0.6367059667790919, -1.1669274489282897, 1.3877698691746243]",-0.039255188000129684,0,0.02053797180545291,"[0.06786734179345015, -0.20336023245384893, -0.08186829285844566, -1.4207205690192308, -0.775102873177937, -0.8974207505862872, 0.25250660765263494, -0.5171308009345534, -0.3770486487213474, 1.2446292985799592]"
"[0.06786734179345015, -0.20336023245384893, -0.08186829285844566, -1.4207205690192308, -0.775102873177937, -0.8974207505862872, 0.25250660765263494, -0.5171308009345534, -0.3770486487213474, 1.2446292985799592]",-0.06456927878849937,2,-0.020875655182746998,"[0.034059831189079896, 1.5350580975786303, -1.5138057925675554, -1.081473417685559, -0.7759339889082698, 0.062247714587766546, 0.006270600771655925, -0.5499875653842428, 1.5264014078162564, 1.0184256185760068]"
"[0.034059831189079896, 1.5350580975786303, -1.5138057925675554, -1.081473417685559, -0.7759339889082698, 0.062247714587766546, 0.006270600771655925, -0.5499875653842428, 1.5264014078162564, 1.0184256185760068]",0.14740713759056015,1,0.10620476082682394,"[-0.02138808399768162, -0.13737943371554798, -0.3183482568105955, 0.2197011714170735, 0.1683025211133964, -0.5948709402182137, 0.30713736760825616, -0.5460821879704538, -0.5102966596301319, 1.5014887276466182]"
"[-0.02138808399768162, -0.13737943371554798, -0.3183482568105955, 0.2197011714170735, 0.1683025211133964, -0.5948709402182137, 0.30713736760825616, -0.5460821879704538, -0.5102966596301319, 1.5014887276466182]",-0.7940367687444576,2,0.05480168573234205,"[0.08283538008925208, -0.5580429229856125, 1.2867482982149423, 0.7741004150846422, -0.13791511870005635, 0.4849187613816194, 0.6103582009731671, 2.2208272694818008, 0.02475224794828822, -1.4841930653513968]"
"[0.08283538008925208, -0.5580429229856125, 1.2867482982149423, 0.7741004150846422, -0.13791511870005635, 0.4849187613816194, 0.6103582009731671, 2.2208272694818008, 0.02475224794828822, -1.4841930653513968]",3.9076256844142705,1,0.2579233557357702,"[-0.7284143038411659, -0.8155893213050124, 1.532187249627725, 3.2237889836298623, 0.43989128225453566, 1.0743691519840197, -1.0953751194041472, -0.9317334126502388, 1.0751693722370017, 1.5420622032396778]"
"[-0.7284143038411659, -0.8155893213050124, 1.532187249627725, 3.2237889836298623, 0.43989128225453566, 1.0743691519840197, -1.0953751194041472, -0.9317334126502388, 1.0751693722370017, 1.5420622032396778]",0.031074530023939822,0,0.0992717851291271,"[-1.4455246026408486, -0.939981597654653, 0.15632379992066553, 0.1784306016839192, -0.023128429743594917, -0.34638938777430556, -0.7311070426434486, -0.8431010076259946, 1.1074338392513532, 1.6601672899387598]"
"[-1.4455246026408486, -0.939981597654653, 0.15632379992066553, 0.1784306016839192, -0.023128429743594917, -0.34638938777430556, -0.7311070426434486, -0.8431010076259946, 1.1074338392513532, 1.6601672899387598]",-0.18008635510228013,2,0.07741958558327222,"[-0.07180388299344279, -0.6533230180989887, 1.6586716083645647, 0.18830431891760094, 1.0334984367329745, -1.275443403625908, -1.0749149439669365, -0.8835462304732452, 1.8978795784329312, 0.9544432675492486]"
"[-0.07180388299344279, -0.6533230180989887, 1.6586716083645647, 0.18830431891760094, 1.0334984367329745, -1.275443403625908, -1.0749149439669365, -0.8835462304732452, 1.8978795784329312, 0.9544432675492486]",-0.6056014368078538,2,0.10899850220629584,"[-0.8803239890198898, -0.5251884414147765, -0.534290134482159, 2.6362667763276333, 0.8632631857717643, 0.06652847397187146, 2.068556678333368, 2.0885002931699304, 0.40901440859274923, -0.9914055887361944]"
"[-0.8803239890198898, -0.5251884414147765, -0.534290134482159, 2.6362667763276333, 0.8632631857717643, 0.06652847397187146, 2.068556678333368, 2.0885002931699304, 0.40901440859274923, -0.9914055887361944]",-0.2377023628095483,2,0.10039038257204277,"[0.19033903135653477, -0.0023521119451238907, -0.35739007428975617, 0.13258532444599838, 0.473934505303309, -0.967051756244638, -1.506705911417682, -0.700963734963202, 0.04634698352418873, -1.2926306000867016]"
"[0.19033903135653477, -0.0023521119451238907, -0.35739007428975617, 0.13258532444599838, 0.473934505303309, -0.967051756244638, -1.506705911417682, -0.700963734963202, 0.04634698352418873, -1.2926306000867016]",1.0574125783016677,1,0.03012166712602686,"[0.10902227915974898, -0.4916454287525115, 0.9620094032997166, -1.1898316617620586, -0.7048339742408838, -0.5732329565107411, -0.35850174774522703, -0.34308990611616536, 0.541080823910492, -0.2711583413278234]"
